1398848644141,559,AdvancedSearch_Export,200,"Number of samples in transaction : 39, number of failing samples : 0",Thread Group 1-1,,true,254187,0
1398848684231,33,Delete Exported Document,0,OK,Thread Group 1-1,text,true,0,0
1398848684508,0,Setup Variables,200,OK,Thread Group 1-7,text,true,0,0
1398848674506,33,Login1 - Display Login Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-6,,true,6309,0
1398848670113,176,AdvSrch2 - Execute search,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-2,,true,131996,0
1398848676231,77,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-4,,true,22564,0
1398848685804,317,Login2 - Connect,200,"Number of samples in transaction : 14, number of failing samples : 0",Thread Group 1-6,,true,45642,0
1398848687760,158,AdvSrch3 - Export a document,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-2,,true,28605,0
1398848692583,83,AdvSrch4- Go back to Search List,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,64816,0
1398848694511,0,Setup Variables,200,OK,Thread Group 1-8,text,true,0,0
1398848684508,29,Login1 - Display Login Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-7,,true,6306,0
1398848690409,185,Login3 - Display Cabinet in Browser Tree,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,,true,9606,0
1398848694912,36,Delete Exported Document,0,OK,Thread Group 1-6,text,true,53,0
1398848682556,72,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-5,,true,22547,0
1398848684265,88,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-1,,true,23337,0
1398848682190,175,AdvSrch2 - Execute search,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-3,,true,131983,0
